split,id,family,rule_class,negative_type,status,reason,prompt_sha256,prompt_normalized_sha256,chosen_box,rejected_box,reference_id_overlap,reference_prompt_overlap,locked_before_answer_audit,has_adapter_raw_output,has_adapter_decode_config,has_adapter_identity,has_mdl,has_loo,has_renaming,source_dataset
train,v325_train_equation_00_00056_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1b0c0737a706ece2701aa56f4c29c92dc15aaa6a6bdf2d8463651e0ea67107d4,858ddca61235bedea38dab09a09f6ef4f590a615ae6918c1c3ff68b7e51213e6,-66,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00056_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1b0c0737a706ece2701aa56f4c29c92dc15aaa6a6bdf2d8463651e0ea67107d4,858ddca61235bedea38dab09a09f6ef4f590a615ae6918c1c3ff68b7e51213e6,-66,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00056_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1b0c0737a706ece2701aa56f4c29c92dc15aaa6a6bdf2d8463651e0ea67107d4,858ddca61235bedea38dab09a09f6ef4f590a615ae6918c1c3ff68b7e51213e6,-66,-66,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00028_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4114589afe7748c1ee83179d30e82176931f493ce3ee475986cdec68b9c1d083,bf35cc1b42691088d391947236a8877e10f4bf8d30ce67c22dc781a277a61d36,106,601,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00028_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4114589afe7748c1ee83179d30e82176931f493ce3ee475986cdec68b9c1d083,bf35cc1b42691088d391947236a8877e10f4bf8d30ce67c22dc781a277a61d36,106,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00028_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4114589afe7748c1ee83179d30e82176931f493ce3ee475986cdec68b9c1d083,bf35cc1b42691088d391947236a8877e10f4bf8d30ce67c22dc781a277a61d36,106,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00028_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4114589afe7748c1ee83179d30e82176931f493ce3ee475986cdec68b9c1d083,bf35cc1b42691088d391947236a8877e10f4bf8d30ce67c22dc781a277a61d36,106,106,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00133_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4c085fb8262fcef5d8d1ae38f28f4f725820906363a9c27b5b6fecbdace9e62f,e5bb14f4f96db94cab9d6a9417a9c87bcf764c151bc827b557db54011b10cff8,43,34,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00133_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4c085fb8262fcef5d8d1ae38f28f4f725820906363a9c27b5b6fecbdace9e62f,e5bb14f4f96db94cab9d6a9417a9c87bcf764c151bc827b557db54011b10cff8,43,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00133_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4c085fb8262fcef5d8d1ae38f28f4f725820906363a9c27b5b6fecbdace9e62f,e5bb14f4f96db94cab9d6a9417a9c87bcf764c151bc827b557db54011b10cff8,43,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00133_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4c085fb8262fcef5d8d1ae38f28f4f725820906363a9c27b5b6fecbdace9e62f,e5bb14f4f96db94cab9d6a9417a9c87bcf764c151bc827b557db54011b10cff8,43,43,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00083_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,6232dd2277b84482a9dbf81a532e4a76b67d443848fa96fb8fed2e72b50a7f36,ba302deb6fb8b9e19a3b85bb9ae56fd1dc30fce668f8529c1a18094f21bbec30,6,7,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00083_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,6232dd2277b84482a9dbf81a532e4a76b67d443848fa96fb8fed2e72b50a7f36,ba302deb6fb8b9e19a3b85bb9ae56fd1dc30fce668f8529c1a18094f21bbec30,6,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00083_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,6232dd2277b84482a9dbf81a532e4a76b67d443848fa96fb8fed2e72b50a7f36,ba302deb6fb8b9e19a3b85bb9ae56fd1dc30fce668f8529c1a18094f21bbec30,6,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00083_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,6232dd2277b84482a9dbf81a532e4a76b67d443848fa96fb8fed2e72b50a7f36,ba302deb6fb8b9e19a3b85bb9ae56fd1dc30fce668f8529c1a18094f21bbec30,6,6,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00073_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,24e53b5f893a3ff8c2a7a2bc9aec7f8cd5d8e8eaeb785d07766430915fb01148,564239397bc51663310941b422f223bf7373c090c3586e02abd9982aaf82ee77,122,221,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00073_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,24e53b5f893a3ff8c2a7a2bc9aec7f8cd5d8e8eaeb785d07766430915fb01148,564239397bc51663310941b422f223bf7373c090c3586e02abd9982aaf82ee77,122,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00073_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,24e53b5f893a3ff8c2a7a2bc9aec7f8cd5d8e8eaeb785d07766430915fb01148,564239397bc51663310941b422f223bf7373c090c3586e02abd9982aaf82ee77,122,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00073_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,24e53b5f893a3ff8c2a7a2bc9aec7f8cd5d8e8eaeb785d07766430915fb01148,564239397bc51663310941b422f223bf7373c090c3586e02abd9982aaf82ee77,122,122,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00150_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3491ed29671ec7c1f50eacd17fcd3b1f758e41b26d85d900f06cffc8feff9183,901fa17ad272a2d208eb6a3b6b689c8ef68591973891c2f6e669a328e32dbf8f,98,89,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00150_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3491ed29671ec7c1f50eacd17fcd3b1f758e41b26d85d900f06cffc8feff9183,901fa17ad272a2d208eb6a3b6b689c8ef68591973891c2f6e669a328e32dbf8f,98,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00150_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3491ed29671ec7c1f50eacd17fcd3b1f758e41b26d85d900f06cffc8feff9183,901fa17ad272a2d208eb6a3b6b689c8ef68591973891c2f6e669a328e32dbf8f,98,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00150_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,3491ed29671ec7c1f50eacd17fcd3b1f758e41b26d85d900f06cffc8feff9183,901fa17ad272a2d208eb6a3b6b689c8ef68591973891c2f6e669a328e32dbf8f,98,98,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00063_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,89fdc9afbfe56e48a0a78cda6064fbc755c93e7d89282c8efeade18df464f164,df7dee2316be3d13770633a3760f35a1c51bb00cc404f67c119df3c95130336d,34,43,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00063_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,89fdc9afbfe56e48a0a78cda6064fbc755c93e7d89282c8efeade18df464f164,df7dee2316be3d13770633a3760f35a1c51bb00cc404f67c119df3c95130336d,34,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00063_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,89fdc9afbfe56e48a0a78cda6064fbc755c93e7d89282c8efeade18df464f164,df7dee2316be3d13770633a3760f35a1c51bb00cc404f67c119df3c95130336d,34,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00063_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,89fdc9afbfe56e48a0a78cda6064fbc755c93e7d89282c8efeade18df464f164,df7dee2316be3d13770633a3760f35a1c51bb00cc404f67c119df3c95130336d,34,34,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
