id,family,source_role,answer,baseline_public_final,baseline_strict_final_boxed,baseline_public_correct,baseline_strict_correct,candidate_public_final,candidate_strict_final_boxed,candidate_public_correct,candidate_strict_correct,improved,regressed,candidate_exact_one_closed_boxed,candidate_no_box,candidate_multi_box,candidate_malformed_boxed,candidate_public_metric_only_false_gain,candidate_strict_metric_only_false_positive,candidate_truncated,candidate_finish_reason,candidate_completion_tokens,candidate_error_tags
full_unit_092,unit_conversion,,100881,100881,100881,True,True,100881,100881,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_093,unit_conversion,,100882,100882,100882,True,True,100882,100882,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_094,unit_conversion,,100883,100883,100883,True,True,100883,100883,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_095,unit_conversion,,100884,100884,100884,True,True,100884,100884,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_096,unit_conversion,,100885,100885,100885,True,True,100885,100885,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_097,unit_conversion,,100886,100886,100886,True,True,100886,100886,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_098,unit_conversion,,100887,100887,100887,True,True,100887,100887,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_099,unit_conversion,,100888,100888,100888,True,True,100888,100888,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_100,unit_conversion,,100889,100889,100889,True,True,100889,100889,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_101,unit_conversion,,100890,100890,100890,True,True,100890,100890,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_102,unit_conversion,,100891,100891,100891,True,True,100891,100891,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_103,unit_conversion,,100892,100892,100892,True,True,100892,100892,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_104,unit_conversion,,100893,100893,100893,True,True,100893,100893,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_105,unit_conversion,,100894,100894,100894,True,True,100894,100894,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_106,unit_conversion,,100895,100895,100895,True,True,100895,100895,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_107,unit_conversion,,100896,100896,100896,True,True,100896,100896,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_108,unit_conversion,,100897,100897,100897,True,True,100897,100897,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_109,unit_conversion,,100898,100898,100898,True,True,100898,100898,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_110,unit_conversion,,100899,100899,100899,True,True,100899,100899,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_111,unit_conversion,,100900,100900,100900,True,True,100900,100900,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_112,unit_conversion,,100901,100901,100901,True,True,100901,100901,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_113,unit_conversion,,100902,100902,100902,True,True,100902,100902,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_114,unit_conversion,,100903,100903,100903,True,True,100903,100903,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_115,unit_conversion,,100904,100904,100904,True,True,100904,100904,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_116,unit_conversion,,100905,100905,100905,True,True,100905,100905,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_117,unit_conversion,,100906,100906,100906,True,True,100906,100906,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_118,unit_conversion,,100907,100907,100907,True,True,100907,100907,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_119,unit_conversion,,100908,100908,100908,True,True,100908,100908,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_120,unit_conversion,,100909,100909,100909,True,True,100909,100909,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_121,unit_conversion,,100910,100910,100910,True,True,100910,100910,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_122,unit_conversion,,100911,100911,100911,True,True,100911,100911,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_123,unit_conversion,,100912,100912,100912,True,True,100912,100912,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_124,unit_conversion,,100913,100913,100913,True,True,100913,100913,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_125,unit_conversion,,100914,100914,100914,True,True,100914,100914,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_126,unit_conversion,,100915,100915,100915,True,True,100915,100915,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_127,unit_conversion,,100916,100916,100916,True,True,100916,100916,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_128,unit_conversion,,100917,100917,100917,True,True,100917,100917,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_129,unit_conversion,,100918,100918,100918,True,True,100918,100918,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_130,unit_conversion,,100919,100919,100919,True,True,100919,100919,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_131,unit_conversion,,100920,100920,100920,True,True,100920,100920,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_132,unit_conversion,,100921,100921,100921,True,True,100921,100921,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_133,unit_conversion,,100922,100922,100922,True,True,100922,100922,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_134,unit_conversion,,100923,100923,100923,True,True,100923,100923,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_135,unit_conversion,,100924,100924,100924,True,True,100924,100924,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_136,unit_conversion,,100925,100925,100925,True,True,100925,100925,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_137,unit_conversion,,100926,100926,100926,True,True,100926,100926,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_138,unit_conversion,,100927,100927,100927,True,True,100927,100927,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_139,unit_conversion,,100928,100928,100928,True,True,100928,100928,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_140,unit_conversion,,100929,100929,100929,True,True,100929,100929,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_141,unit_conversion,,100930,100930,100930,True,True,100930,100930,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_142,unit_conversion,,100931,100931,100931,True,True,100931,100931,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_143,unit_conversion,,100932,100932,100932,True,True,100932,100932,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_144,unit_conversion,,100933,100933,100933,True,True,100933,100933,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_145,unit_conversion,,100934,100934,100934,True,True,100934,100934,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_146,unit_conversion,,100935,100935,100935,True,True,100935,100935,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_147,unit_conversion,,100936,100936,100936,True,True,100936,100936,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_148,unit_conversion,,100937,100937,100937,True,True,100937,100937,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_149,unit_conversion,,100938,100938,100938,True,True,100938,100938,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_150,unit_conversion,,100939,100939,100939,True,True,100939,100939,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_151,unit_conversion,,100940,100940,100940,True,True,100940,100940,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_152,unit_conversion,,100941,100941,100941,True,True,100941,100941,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_153,unit_conversion,,100942,100942,100942,True,True,100942,100942,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_154,unit_conversion,,100943,100943,100943,True,True,100943,100943,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_155,unit_conversion,,100944,100944,100944,True,True,100944,100944,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_156,unit_conversion,,100945,100945,100945,True,True,100945,100945,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_unit_157,unit_conversion,,100946,100946,100946,True,True,100946,100946,True,True,False,False,True,False,False,False,False,False,False,stop,8,
