uuid,source_dataset,kg1_relevance,status,expected,prediction,proof,question_sha256
6f7b6ec8-8eae-4ab4-ae79-dc4e78d0704a,cryptarithm,equation_transform,verified_match,"H=2,K=8,L=9,N=7,R=4,Y=0,Z=1","H=2,K=8,L=9,N=7,R=4,Y=0,Z=1",provided mapping verifier,ba1757ef0b6408984f6c3a69a58ae68a890975a9963e15f54fc12e97971f9161
3cdb0a45-641a-4f1a-8eb6-f35b8a3486db,base_conversion,numeral_or_bit_support,error,35d,,ValueError('base conversion pattern not found'),1d6c92d2d4954c5b668dbc138054c1ca6849ce333f4445705ac6b9c8b0cb6cef
b564ded9-fac8-4485-9544-e8c6290ee5fc,number_format,numeral_or_bit_support,verified_match,270988435.77099997,270988435.771,numeric candidate comparison,5fa44109d645a283318ca948c3fdb48c6aa468e6481ae28523b22b0af49f9478
14335e99-b2af-42c6-8858-567ed5d0081d,cryptarithm,equation_transform,verified_match,"D=4,E=6,F=1,H=5,I=3,K=9,R=8,U=7","D=4,E=6,F=1,H=5,I=3,K=9,R=8,U=7",provided mapping verifier,a1c939694e0fe5ccb3f7d9b2278af48c95f1884594529f21203a9c7854687550
b29632b3-049e-4845-87c3-ab02b5d6f0e9,number_format,numeral_or_bit_support,verified_match,414139983.679,414139983.679,numeric candidate comparison,495ab3dead12c67c55398fc4a757e92850540e74bee7948c205f662feed6aa64
2065a87d-168a-4f3c-9308-d2d3c4c5234d,simple_equations,equation_transform,verified_match,31,31,linear equation by finite difference,089956ae8861c2623fe0cf1e4b744d9fb78190a33df871d9769801d07ce2f62a
c63d55d4-04e7-49ca-b5b4-141d8048829e,bitwise_arithmetic,bit_manipulation,verified_match,-0x13dcf44,-0x13dcf44,safe integer AST,c09644055d5ce073020372d808d3aa3c4fcec0ee1101cf36a34af8ca80d54af6
cd785736-43ea-4478-b4a5-674c72d581c2,cryptarithm,equation_transform,verified_match,"B=6,F=7,I=4,O=3,R=5,U=1,W=9","B=6,F=7,I=4,O=3,R=5,U=1,W=9",provided mapping verifier,e822e8727a07e5a43ff105b604eafb074e83d8ae71bccbe8e9bd299f6879250e
01ea868c-715c-470c-8f54-dd4e1b9aee6b,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,eb661e1c36904d9ffad04d3fa947cba324b1546273821c950050b8d0e3d472eb
7fc22006-3e48-4589-9746-eeeec1b45ba7,polynomial_multiplication,equation_transform,unsupported,-5328*z**7 - 43566*z**6 + 11580*z**5 + 240158*z**4 - 164344*z**3 - 54020*z**2,,no local verifier for source,5e6725f7234e33ae1f7af2f2375d15fdae93371694ef100593c9ab2625b68017
b0681b75-a3c4-423b-967a-3840e35c444e,binary_alternation,bit_manipulation,verified_match,2,2,binary alternation swaps,bacfd1b219ba1dead06ebb7954eff8d4a6e954831c774220376524f59dd10937
d5cfff20-d06a-495d-a412-005823e6d9e8,simple_equations,equation_transform,verified_match,76,76,linear equation by finite difference,ef192e198fb54ecd998cc7c0e48c6c89f14ebc652cc7cccc12d0c5e15b8a3583
e1301a3d-1ea6-47a2-a18c-c3e47dc70996,simple_equations,equation_transform,verified_match,81,81,linear equation by finite difference,4633a8071e6e8860b7eb80e60e844139f6c2c96fac3f1872793cecfe788b28c6
a6dd7f3c-3af8-4059-9369-f187cc782601,binary_alternation,bit_manipulation,verified_match,2,2,binary alternation swaps,e1725f771b765774a7e8691be01e78097adbf22a80ca839f87681914d68a60af
4cad24a8-67a3-41f7-b483-69b098f6f8b1,polynomial_multiplication,equation_transform,unsupported,-8500*z**6 - 6600*z**5 + 1200*z**4 + 3960*z**3 + 2340*z**2,,no local verifier for source,e86cc564d327a1b791eff344899db4f795776d463fa491add8a6a295fed5ccbf
3089eb8c-241e-46af-bdc5-e53c75ef506c,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,f2cd663ff93f45e832069c2841d3171c6c958d180b95bdb43b8de113173fabcb
db1c967c-83b2-429d-b106-3d2c648fcbc8,cryptarithm,equation_transform,verified_match,"H=7,K=9,N=4,P=5,R=1,W=2","H=7,K=9,N=4,P=5,R=1,W=2",provided mapping verifier,f6b3edeaaada6e706b755688f9fb5d3f074091003c50a0ea01dee0803ccd0ef6
e3ce790c-531c-443e-9e17-e0a872c092b3,simple_equations,equation_transform,verified_match,93,93,linear equation by finite difference,d6299147584b5a23dc47106df72f00ef5df2cf5bfdcdf75932c1d3814dbec779
80ca519b-36e7-4a65-85c1-847052859a3b,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,31f32d1f04923c1b34259caea1772bfe3a4f050ee35399b20a7234bf7f661492
ecb42f01-a450-4f1a-b5de-e0e6049686a4,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,8695d757a1c9ebd9cdc32e7ec691863670b36287e12cb8991e01d80dcb7b4327
bc5126db-b3c1-443a-8345-3d07740f88b7,count_bits,bit_manipulation,verified_match,18,18,binary popcount,ea4388bc9071faa5d62bfc8a698ee8f3ea5ae4d6b05e358b6ad1d349cb516bc2
441f43ee-05ae-4a46-8cc6-6bc4224b07cd,bitwise_arithmetic,bit_manipulation,verified_match,-0x161adf680,-0x161adf680,safe integer AST,ecd0a79b05400dd2084d2c42b5c847a697892ca07330a1bc8981da44305a2fca
05245bfc-7fb1-4c46-a602-ffcd9de1bd5b,simple_equations,equation_transform,verified_match,39,39,linear equation by finite difference,a7da1a13433a3a004981b1c6fa543a3e09db4a55d2824a6584f5a304c70ad2bc
d21d6221-5045-4bd1-9331-118abd6ce82e,cryptarithm,equation_transform,verified_match,"D=1,J=2,K=5,M=3,P=6,S=7,V=0,W=4","D=1,J=2,K=5,M=3,P=6,S=7,V=0,W=4",provided mapping verifier,6fc8cba8a29c8426a35799f628e2d3805a6300a7f5310239e4dfaa48869266b9
1b0297c3-abe4-4665-99ae-b0e8268a89ae,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,0214e982e57ac5bba47b2bbacd586302932da3a1ee14784f3515d55304e14792
92189ccc-2da0-410d-b2b9-a36e210af363,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,2a086fbca941406d150f99d7b64431df9c3a7f914d70417604829f5d1dafcd5f
1e6e91e9-b878-4bd9-a5d8-83fcbd6c03ae,binary_alternation,bit_manipulation,verified_match,6,6,binary alternation swaps,58bd09e626a77bf5f4112c934e637a5c5e6af67f12f072f2a5c383917bb866b2
4518c619-fb4d-4586-b2a7-d82b4937cbc5,base_conversion,numeral_or_bit_support,verified_match,363,363,base conversion parser,c79413fe47306193dc067765f787f75aff30b8c3862fa4af839a5c47f9e476f3
39897e93-08e7-46a8-a6df-feed8cc32ff9,bitwise_arithmetic,bit_manipulation,verified_match,0xf98,0xf98,safe integer AST,8660dca7fa57edac23485875bba480f83e72f8c8d23a90a06176d089b0e0be4d
cd2e4ece-5155-4769-b2fe-1b01c5b2ba67,bitwise_arithmetic,bit_manipulation,verified_match,0x86f80956,0x86f80956,safe integer AST,ca1f2b268efb41ea2cf086553176205e1feedea583334a71720b362eb08ee1bd
f490161f-4994-4dcd-b3f4-0239fde6f961,binary_alternation,bit_manipulation,verified_match,7,7,binary alternation swaps,21bd6ee95c50a0d28c2f5e04dff003961dad6efe7edd35513db9fe7ce3f198ec
6e40beb6-2eb4-419b-99cb-187bafb8f20d,number_format,numeral_or_bit_support,verified_match,278303635.444,278303635.444,numeric candidate comparison,21137a2a8ce9d5bedc96b909c8a4ebec2f39941e65fe2ed3a2e59a99de322aa6
dc134e62-a64e-41bf-b6a4-5de0db3e4d71,base_conversion,numeral_or_bit_support,verified_match,19c,19c,base conversion parser,287d38bdf8a03cd50050ef1cf602a3406ef8955ee9bab7ad3ce2e82587d6ea18
74c7256c-445c-4f25-9a6b-4d3c171fbb75,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,85458bad38e5a1bd5b372a81cd7584a1abdd9a8942221a02c4e7a2f59f3494e4
0425760f-8605-4e7e-9f8d-396c77cc1faf,base_conversion,numeral_or_bit_support,verified_match,2511,2511,base conversion parser,5a6dc0a09337820ae65d699d06662e7fcb08eaf3bd040ae2ac456edf5d564d46
c80855e0-c655-4468-9fa4-5ff2da730ebc,binary_alternation,bit_manipulation,verified_match,8,8,binary alternation swaps,129e808fe65ff178d621c47ccaa64b59599d1d0597330e77581efa3353bbdb0e
43446bee-292f-41e4-9fb2-dc9ffd909a2f,number_format,numeral_or_bit_support,verified_match,474148725.523,474148725.523000,numeric candidate comparison,baffe2f86dd00d237851987a32acb7206071e35b3c2a4a5c59e3161b62815159
3a7a77ac-71b6-47c8-aa50-371b04dcb147,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,e4574818cf64dd04ce7cf31323c073c67b033fcb60b0b7b86a494c34bb2c1614
83472f41-807c-41ac-b933-12ec9a19ee29,simple_equations,equation_transform,verified_match,20,20,linear equation by finite difference,1b80663c618018bb032003efbc45a9ae2b4cadcb430101a188a0105fa18b18e8
9b7bcb75-8d0a-411b-8b62-a55b2d4e9753,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,df43a0ffc4969fec400ddf1a26a14fa97e552d68161abf5bd55aab6f07ef87f2
f8a2928e-f1d4-4ef5-ae9f-316b8e0e6377,bitwise_arithmetic,bit_manipulation,verified_match,-0x8a65,-0x8a65,safe integer AST,ca8e1e5c0794c0d8a2c2b03c7def65ba20fba0d97c2f22493740311b9a7fcb71
021f9e23-fc5d-4fac-8154-3aeded266a86,cryptarithm,equation_transform,verified_match,"D=6,L=2,M=4,N=8,T=3,U=5,Y=0,Z=7","D=6,L=2,M=4,N=8,T=3,U=5,Y=0,Z=7",provided mapping verifier,eb6d7caf224fa60235b9dfa86da1a6b60c41c8c3835d509112c0953044cb77bc
1b82361e-26bf-489a-b931-a4ade482cd2e,simple_equations,equation_transform,verified_match,77,77,linear equation by finite difference,e3f86506443bba3e29e243a8d4e9abeff7aea62a42539bafc74741d78e9993a1
9a21d843-e781-41fd-904f-2746ffeea5ce,polynomial_multiplication,equation_transform,unsupported,5032*y**7 + 22755*y**6 - 119051*y**5 + 122025*y**4 + 90219*y**3 - 109620*y**2,,no local verifier for source,67747bb65731eff25b8710c1d8b9d9f0d46b5815afa26318e5acc996f0595c10
1e333a34-8969-489a-bd7c-5b47d7e79686,cryptarithm,equation_transform,verified_match,"A=9,F=6,H=7,I=3,O=0,R=2,X=1,Z=4","A=9,F=6,H=7,I=3,O=0,R=2,X=1,Z=4",provided mapping verifier,8146bd9d13e775a8c2b1b2cfac267e346c4e1412175506463c719764fe09030d
0ef0fd5e-291f-4079-9fe2-ada8090c2689,count_bits,bit_manipulation,verified_match,17,17,binary popcount,1382db0cf86561a1869279bc296f117d3d9071d35dcbc65ee0df10f5bc8e75db
e7670160-3b40-48ca-a6ca-f87ad4acabec,simple_equations,equation_transform,verified_match,8,8,linear equation by finite difference,a306a4489e9cff0526be70a6f871a93bf83a85807ba7d06988341d9e0de5d7e6
89527472-f2b1-442f-b5f9-1468fc7e08b0,base_conversion,numeral_or_bit_support,verified_match,466,466,base conversion parser,064ed5a0638e85d038341968feb205f265f7fc0962dc356c1b0b6e3b5ee89a8f
810cba96-5689-45cf-8823-1556ebb246f8,count_bits,bit_manipulation,verified_match,13,13,binary popcount,c6bcabc36effbb3eab5a48026c5ce5ef81e0a7aa229155488a48496c63f3a8ba
f92b9955-ca89-4d69-b7fc-bc9eb85aab75,number_format,numeral_or_bit_support,verified_match,824692656.503,824692656.503000,numeric candidate comparison,ee6cf102b1f1f3d3b39d24c5a4476bdd8f1dedc5fd04cecfda719c448b35b3c2
be64f600-9400-49a2-b74d-a4ae98fc78e2,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,5d3ffef4fe2f77bca867679d5cd0054dd5a02b3c1a57613df33b63f4b34897af
c8635c22-d0c4-41e1-92d1-c2c988563482,number_format,numeral_or_bit_support,verified_match,406042719.486,406042719.486,numeric candidate comparison,97e495777187e4130a18fcdc5b0415e94b9a3e7a37ec9f268c71df8064d0223d
48fe0ac2-018e-4296-8c93-b17fe84c1666,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,b18a76b2ce271e4e9ac54022cea6e6a2cf104b4e76059b214f13c6b17dc173fc
d353d6b9-03d6-4e3a-9171-385f386dfb14,simple_equations,equation_transform,verified_match,21,21,linear equation by finite difference,9d7fdd85fd87127394a40c92f9a40747b71b42b6e53e16ddd66ddb26142e0376
b2a57c67-9018-4df1-977c-68f9134f711d,number_format,numeral_or_bit_support,verified_match,725909122.777,725909122.777,numeric candidate comparison,4a5ce73e7527204caf464ad170328c325a572137ad192ab7c54d0f561490610e
0bbaa598-f65f-4d5a-8d96-5d47b584759c,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,8483e74a27eca2860acf33c39437c291312a97bd3c13ab2285a7430026e3a77b
c866d19e-705e-48f5-8fcf-cec0981e0ffd,simple_equations,equation_transform,verified_match,49,49,linear equation by finite difference,5520ab9af03b6eb65df25d2cafa72ca2a1f5eacf3b9e7ba3063b1e6d593a6d57
b3243552-087d-4ac2-a2ff-2cbae2276cca,simple_equations,equation_transform,verified_match,13,13,linear equation by finite difference,2205ff9e62a04da9576138dea97007cc55db8af02b70f0ad067f2c6571d9356a
a585ac84-7a12-4d21-a026-44260973a299,number_format,numeral_or_bit_support,verified_match,392567381.657,392567381.657,numeric candidate comparison,b50e1cea8d4327fd2d4cd9bfa5b65cc0e9e09efe33fb0cf469234e02f8a5e13a
5a2c5550-992a-435c-91ca-75be9793b256,binary_alternation,bit_manipulation,verified_match,5,5,binary alternation swaps,20d2049cb8a5eb586cf8f0e37e70f8db46d5b1566e775b9446f9cf9f256c643e
4b053909-bf94-49b0-a38b-7a82fdb7dfc1,base_conversion,numeral_or_bit_support,error,1010000001,,ValueError('base conversion pattern not found'),891b0b3368756b829dd45dbfe5c61f9b835fae1085f9b642a9a0ba375f4b9bb3
34db9030-0cef-4743-a529-ba9e30b5aa7c,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,0d054aabf577104a5856266ce26dccdb0d1230c5352c7e2c3d8fc1fd6f53de9d
537ed558-0511-4cdc-95fe-49c77ebfa317,cryptarithm,equation_transform,verified_match,"A=9,C=8,E=3,J=0,N=4,U=2,V=5,X=1","A=9,C=8,E=3,J=0,N=4,U=2,V=5,X=1",provided mapping verifier,1f956d2c7e3b286ef7bc133b90edcb8592625ffece6a01a5fd08b5d3378b90e6
afe4b3c5-e92f-45d4-81c9-be9222cd016e,simple_equations,equation_transform,verified_match,77,77,linear equation by finite difference,7c35b25e9ed5c1c88432fbff12ab3a30bf759c8d19344465da98e04ea114a377
c1f688d4-caf7-41cc-934d-3288c632a153,bitwise_arithmetic,bit_manipulation,verified_match,0x50bb1c9b25b0,0x50bb1c9b25b0,safe integer AST,b39f51c0ffa54cf1217b6f8b64ccbfa4853fb87a113d0881022bcdd9ce986373
497b4c91-437b-43df-b43a-e96ea488ac47,number_format,numeral_or_bit_support,verified_match,483841913.002,483841913.002,numeric candidate comparison,e9d67adb072466692939fc76ba3fa5d39bed65c562e06f954680c69d3a2697e2
864acb66-4146-4bef-8902-e8094036adff,bitwise_arithmetic,bit_manipulation,verified_match,0x23c68,0x23c68,safe integer AST,d5f67d55ffed582813fbd298850d4839b1006a61ce38e2845d4923be874ca23c
f09dbfb5-2b60-48ab-a1e0-41956cc4dbfe,cryptarithm,equation_transform,verified_match,"E=9,G=7,N=5,O=4,P=8,R=2,Y=1,Z=3","E=9,G=7,N=5,O=4,P=8,R=2,Y=1,Z=3",provided mapping verifier,0a4605d04f37eb0d8cba0857d0a3ebae746a973c1c7da3319263b715e5c227ef
bbb413b1-3aea-4de7-875f-620c29b5d0ad,number_format,numeral_or_bit_support,verified_match,589411442.493,589411442.493000,numeric candidate comparison,a851d331f216cb445c31dd38a141844c2821fd007e891e85e1a3195e35482667
6135c72f-c125-4f3f-b124-770c635d230c,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,7f99dc79c1ce73fd84a9ae61465718dd271d957a806e13734d47cf04e414b6d1
4ecdefd9-8988-4676-969f-9a82497dfd77,bitwise_arithmetic,bit_manipulation,verified_match,0x2e794540,0x2e794540,safe integer AST,f07dcbd76b0ea75687805b854134a55b1c613f9419459b38586905fe6977a594
42b3fe65-1de7-4115-9e25-64c4b5be2182,binary_alternation,bit_manipulation,verified_match,2,2,binary alternation swaps,97fe289ff01bca5fa127aaccdf5078fff6863f15196717d561280f193b95a1ed
5b57c610-1d87-4853-93ca-2c5e048ec9fb,simple_equations,equation_transform,verified_match,23,23,linear equation by finite difference,264a147163db7f35a055dba1085a6bcb0f2091778017633686e98201a368b26c
ec5fca60-fe7d-4968-a674-94689accce39,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,06c75420c9119df2296c0b4b59cf712854be61b0672a7368d57d0ce502fb6549
1fa82b33-cd88-4afc-918e-6ea2606b3933,count_bits,bit_manipulation,verified_match,13,13,binary popcount,5bb968f80642496d87f6fd8ea5ee85bad717e27ce811efd4d6252cc090a58507
25d0fb60-f8c8-4b15-9625-936f89fdef7e,count_bits,bit_manipulation,verified_match,13,13,binary popcount,8ae75762b213423ab5994bfaf8742b6afb831e323b26caa01ebd196ec15e4f05
99ccc48b-144e-4254-b3c1-c8fb078b341f,simple_equations,equation_transform,verified_match,61,61,linear equation by finite difference,169da9fbedbc2e7e690cd428d11e9051d411341addbe6be7009eba75d31c3264
16971db0-41e0-498b-840c-0a208f7ba5f8,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,e98e7eae2ddc2ebf3553a3bb9459ba8744b0ea1148e095bcf0435fdf022b5235
489615cd-2cc2-4511-871a-85691dab9bbd,binary_alternation,bit_manipulation,verified_match,4,4,binary alternation swaps,2bb7bce5dc55713d2053126b4dd08d6ca1271bcca95ef2dde12466e7f336a6cb
db803cff-5c91-4a38-a820-359299029e1f,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,f23221de7c2788a6328e61d5d9dc25793c0f81c0a23b0405cdc3ca3a8c93d1a4
5a3e3696-da3f-4c9a-b4eb-4429df3b23a9,count_bits,bit_manipulation,verified_match,12,12,binary popcount,6ad146261cb16aa11d9a13615259685467baf84d14b9e5665c8d6407b15c97b0
cbf5102f-c293-438f-b78d-ea7ac049825b,count_bits,bit_manipulation,verified_match,16,16,binary popcount,d0214eec7e495effd423c62bcf557f99fe673da89bb42f4c2f498583c1cee88c
97fca7d0-ff7c-4550-b338-2cd393e4c2a7,polynomial_multiplication,equation_transform,unsupported,-118800*z**6 + 529200*z**5 - 107120*z**3 - 3920*z**2 + 800,,no local verifier for source,466e1a66ca5c21ccb93112bd6fb7230c74122fe21c91edfc2c00915d2aaa756d
eec04c03-12b2-4a95-8e6d-8112adf0a08c,count_bits,bit_manipulation,verified_match,16,16,binary popcount,1f45fa907fcf17a177c517ae73f50fc61ad24c60dbe739a04bc60e14065500d2
c122192d-121d-4b6d-93cc-abefc42ecaf3,bitwise_arithmetic,bit_manipulation,verified_match,0x201b6ac7,0x201b6ac7,safe integer AST,dc39ddb334cc3dfac13947411f1dc82b178e97d0a11639a4664e32f87c3cee19
b821db18-34ae-4d8b-87eb-8d1c2820f07f,bitwise_arithmetic,bit_manipulation,verified_match,0x380e,0x380e,safe integer AST,128e6f2a80000642fccce8c0273a681b03e708a2e7179f28a1c292b2588b6d6e
ae1488c7-4b6d-4090-a7ff-0fcf50c21312,number_format,numeral_or_bit_support,verified_match,85663143.45,85663143.450000,numeric candidate comparison,591ec414de96235681129db3583e14431c34940f4e18a2983bddd23c956579b3
d3610735-d50f-4ec3-a023-4a066cad3469,polynomial_multiplication,equation_transform,unsupported,-119040*x**5 - 153600*x**4 + 1205280*x**3 + 1555200*x**2,,no local verifier for source,ace3166a188effd22642c362326694563fdca628033d6ee962510d50cb350aee
b3f566e9-8d42-4af4-a006-c2446697904d,bitwise_arithmetic,bit_manipulation,verified_match,0x532b012c0,0x532b012c0,safe integer AST,a51247d317b2892f9a0d5084209ab368616648c5b0b95c37dfc1e07a55e62fb0
bbf86500-3c6d-4f8e-b109-fe062f7f4820,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,296c025c2a42bc7847a27575378ab3a283335915baab22aa85eb98946c405b39
034b3df2-9dfa-40c2-9f17-9c8e9dc92ac3,simple_equations,equation_transform,verified_match,81,81,linear equation by finite difference,c0f2519e4cf28389d86da33715714246b95dab13edf521267d7016b502bfebfb
80089c26-2616-4a09-9c69-61b7a9b658f5,binary_alternation,bit_manipulation,verified_match,6,6,binary alternation swaps,ae35960424aabf54f4a9d06850301122c8d04e00db612f3e9901804b3f482950
2316fcf0-68fb-4688-b180-d7232fd26133,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,4b2d339e165c3c4c86229ad8ae459a1f5abd02395ace4e9804b0f99c7591e24e
ff4013bf-59cf-4aba-9eff-70c655a06ce9,base_conversion,numeral_or_bit_support,error,,,ValueError('base conversion pattern not found'),59bebf9aa37977b8e1f6020f2a21a58446ceb40ceec1117d3a183d4c15d89aa1
bae6c73d-c7a0-4fea-8ea9-11963c62f27f,simple_equations,equation_transform,verified_match,56,56,linear equation by finite difference,3ea2f08164e0e0caabd0734dc71f2da816de9a44087da26570b5398ab155f7e3
13d30b90-4783-4488-bc8c-875c0dec6e6d,bitwise_arithmetic,bit_manipulation,verified_match,0x365dd8ee84e0,0x365dd8ee84e0,safe integer AST,cc7aad5d3d67dd01482301c47bfa03b304b4cfcefadcef6182f1c375ed8835c3
d7c15d8b-e256-445e-be87-f031882af084,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,4c6a1405535d72001b339869ed5fe904f96e762fd1a911f652d5c6bfeee8c9ee
4d16d516-033d-46c2-9ff4-0e3001d4176a,count_bits,bit_manipulation,verified_match,15,15,binary popcount,265b08d6135fd9cb116fd4f3d27224f1bed44b433c98d0928f21a8e8e51c9689
46186135-113a-4441-8624-c6afef67201b,polynomial_multiplication,equation_transform,unsupported,-832*x**4 + 3472*x**3 + 9120*x**2,,no local verifier for source,27d58f476bb93b29ee57fceb7ef98fe21f36c16985714d8a2122cd1f76553120
fc8a414f-6941-4b77-8c1e-b40a79b53f59,cryptarithm,equation_transform,verified_match,"C=4,F=7,J=9,N=6,S=2,T=8,U=0","C=4,F=7,J=9,N=6,S=2,T=8,U=0",provided mapping verifier,f740f3802fae795b334cd775fd94ae6f99cd6a3492c7ed3861f4eee206598484
f348c280-6019-4b40-8b3f-9188d59d652d,bitwise_arithmetic,bit_manipulation,verified_match,-0x18640,-0x18640,safe integer AST,3fbded9ac9ca6e8b1e696c6d743ad80309b9625814a716512fe097959aa0749f
37d2613b-dadd-4a9b-9c28-0c33b1420671,count_bits,bit_manipulation,verified_match,19,19,binary popcount,fa5de24269e5c45effbc89572837b76aaa6870139baedf3eb696fc7daea20ac3
0a69e689-94e1-4e9b-bf83-608a1d684850,base_conversion,numeral_or_bit_support,verified_match,4a,4a,base conversion parser,982561c4befd23e5d89132725fe58448f2af2871e8fd02e889b95004f55487d2
b8631022-02b6-4a17-ae9f-12d05a5f3bd1,number_format,numeral_or_bit_support,verified_match,606989240.375,606989240.375,numeric candidate comparison,d6fe85e9ce78eeb4273e166cc0d102f5cc802439afe91982c2ce0fc04bd83df1
4c4e0a3e-23b9-42f6-b7c5-97bbdf3d8ff1,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,35d27a3aa50d4f170a5cae60b72c78df2caf1da2849b49087eb6a2adf1cde827
efc2f008-2a54-406f-af18-0cca302d57ea,polynomial_multiplication,equation_transform,unsupported,-145824*x**8 - 166656*x**7 - 352016*x**6 - 581980*x**5 + 168256*x**4 - 697354*x**3 + 234209*x**2 + 64400*x - 21160,,no local verifier for source,89f0ca8564a5d2bbb4ee19d1f5eecdebe96deabfb456061c419e755c63c41bf0
aba1085f-7bcc-4542-afc5-d0dc9f3bc8bb,simple_equations,equation_transform,verified_match,53,53,linear equation by finite difference,0fc55dba1ede9cb24b8b4cd5caf5ca721dd3946fb2aa2200dd9476eb40139c0f
f436a29c-f575-469a-9b40-12eacd6c202e,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,713d50f81c28f220c4602f67ecfb1a1777eafb7b03e2011a49944a6384782406
