id,original_id,split,solver_category,query,answer,prompt_sha256
v381_synth_e3890bf7_01,e3890bf7,train,little_endian,{?}%,(^,6029ccc56e1346335a11a8c81f6d4102744b5f74f08579a48af0f41d77ef2ebc
v381_synth_e3890bf7_02,e3890bf7,train,little_endian,{*@,{,7fb1c60a90b4f86d51ca23e33bc2f5b62ce64196a3985d7962747ecb0cfa0be1
v381_synth_e3890bf7_03,e3890bf7,train,little_endian,(*^,^,66d2333945fb6d892bdff683f12cfb07c41313cab70baab1dd9777abdebea882
v381_synth_e3890bf7_04,e3890bf7,train,little_endian,((}],(#,85ade0fa2f7e14a9d085ea243f9b2371873f7f0fe0367e0f28c657a6c1b87834
v381_synth_e3890bf7_05,e3890bf7,train,little_endian,{#*%,]@,3bf48ddfb7d8e9360b9cc8fef378dea00ca704b5719a8ca165cb1b60a162449e
v381_synth_e3890bf7_06,e3890bf7,train,little_endian,]*{,{,9058c0191b15e86058bd4ec607df926ca9384d7fcb0b6b6f075799ebb54600fe
v381_synth_e3890bf7_07,e3890bf7,train,little_endian,]}$,^,8783b729e4d6308cd009e508f4f4513aace599b5a0b44a5520dd1dd263f71ec0
v381_synth_e3890bf7_08,e3890bf7,train,little_endian,@*{,{,ed784d0d017f62a1231889a4d00137d7576a3977a4e6d6dfacf2305814439dca
v381_synth_e3890bf7_09,e3890bf7,train,little_endian,#*],&,b16d2566b2265efb519ffe76339780d2df43538dc7660569f281417a75c79917
v381_synth_e3890bf7_10,e3890bf7,train,little_endian,@}@,%,4a0b94d04d70efdb28d27009824efecf97b90750a94305d7ed7f42fa39f0f9b8
v381_synth_e3890bf7_11,e3890bf7,train,little_endian,#}#,&,d01b42161620175c58e45babc75981bcf25869e7e5efb52b3b899b87cda06074
v381_synth_e3bf0c2c_00,e3bf0c2c,train,arithmetic,&)`/,@`',62584014491ee6fcd3484327dbe51b9457a69cff5adfde019e396d9048a7b072
v381_synth_e3bf0c2c_01,e3bf0c2c,train,arithmetic,(}\,'[,498b2c222735993ed219626b663d466401b4e54aa54f20a25a748f78f987e564
v381_synth_e3bf0c2c_02,e3bf0c2c,val,arithmetic,@}(,'/,13b5cb4b0c2cfdbab56c7f5a4316d844988af21d350d47f782f1778984af96a0
v381_synth_e3bf0c2c_03,e3bf0c2c,val,arithmetic,^')``,"/""[`",1f08be0135cde3c9c5e2ab3b2b708ae4d8df6794319c43a15d88bb2c146e9ab9
v381_synth_e3bf0c2c_04,e3bf0c2c,train,arithmetic,()@,^@,e890b88834ec3caf56834a584428bfee525533c67709371ae363e833a1abdbb6
v381_synth_e3bf0c2c_05,e3bf0c2c,train,arithmetic,`)(,&\,5bfe76fb3335042775126bfc4995cd5b8e38b216c6ce3e6fe7f99222baf13b89
v381_synth_e3bf0c2c_06,e3bf0c2c,train,arithmetic,\`}\,\(,f49c6c41e4e75cb17e9f244dcf6ec2a6f69b09684a6a7575bcef7c914f82a947
v381_synth_e3bf0c2c_07,e3bf0c2c,train,arithmetic,\}@,"""",4819de9c0fcd6396758528cbd332ed20f5c7df3c9fd1bf4ce18e1dfadf90ea03
v381_synth_e3bf0c2c_08,e3bf0c2c,train,arithmetic,\)@(,''`,7813cd6d582fc1697a0a8193b70f7bd4d8f3cb0bf0d3b1017e212b9fc9fdd699
v381_synth_e3bf0c2c_09,e3bf0c2c,train,arithmetic,@)(,^@,d156b1fd8d5950fc2a079292a724f327480caf31d53f81464b18ae100309ad08
v381_synth_e3bf0c2c_10,e3bf0c2c,train,arithmetic,""")&",^\,305083969242898c4025aede4547a5fb0c7753200f48aa7ee3d74aa4f41c887c
v381_synth_e3bf0c2c_11,e3bf0c2c,train,arithmetic,\()\,@`,e2f8a68264d453c4c84cba2f0eddf9cd00e068de431ba0da9f6cfef3c7ebb87d
v381_synth_e3fbc768_00,e3fbc768,train,arithmetic,'/%(,){[,f6a46a7f6203e02eba1d6d9c7b688c40c03d33a6e44d9e11621b2d81ac259645
v381_synth_e3fbc768_01,e3fbc768,val,arithmetic,?{/:,)'^,b1c7ccc3f5fbba6ce3ac7fc34e161ea2747f7592eddcf368f9c453dfdafeb2f6
v381_synth_e3fbc768_02,e3fbc768,train,arithmetic,?:/!,{%{,822d1d7ac031e9a0d86b6418ab4b41f96efb966b78090e0bb70cef2615b3babc
v381_synth_e3fbc768_03,e3fbc768,val,arithmetic,[/?,[,d31cfeafa1ee39e21e4d6aaa5998c5bebc42008e4777296e19e3cb812aa6c534
v381_synth_e3fbc768_04,e3fbc768,train,arithmetic,?`),[,3cda5fdd13eeeb857200d8eb3d01f49d7ebfe42d33ba8c9d673af4630222bb05
v381_synth_e3fbc768_05,e3fbc768,train,arithmetic,^/[,[,a74a31fc43d03bcd20c6fd8807cd909051157a4d384b31d5a5d1f5a4ef5ceaeb
v381_synth_e3fbc768_06,e3fbc768,train,arithmetic,!/:,){,5795242780f35a650d80cc93a0786c7fe9e9907d7fe6d0ff9a670a0c259d1f44
v381_synth_e3fbc768_07,e3fbc768,train,arithmetic,:`(,:,4b9823b8094cae34fd60f4f6d0e41ea61b0ae0e0f58079d3263cf3ca876e9987
v381_synth_e3fbc768_08,e3fbc768,train,arithmetic,:`',:,56ec069247d797f2637839b7baab472307fafd9608c9d17d4fe85d6d1386dab0
v381_synth_e3fbc768_09,e3fbc768,train,arithmetic,)/(,^[,7b92176b336eec94a3be99da4ccf95da3801d878ed1f01e07606b3b32e941bb7
v381_synth_e3fbc768_10,e3fbc768,train,arithmetic,'`(,^,792e68ce98ba43bb03f010af0998b68c97c28edb4ae75eefc216dd5128165530
v381_synth_e3fbc768_11,e3fbc768,train,arithmetic,%^/[,[,826e19dd33a09769ea4d80f56cbb1d7b226d81f85ae2e48a0a83fd317f277a09
v381_synth_e582df31_00,e582df31,train,arithmetic,"""!@",]#,abaecee46eec53c80a0c9fc34c99847a85ca0a85c6b725c019264ab66aba4479
v381_synth_e582df31_01,e582df31,train,arithmetic,"""[}",:#,b9188d26bcd866705cb6629b07ae201729b9a74430385e3a6ffbd1992cab5aab
v381_synth_e582df31_02,e582df31,train,arithmetic,@?',@,f54e95a88d8d83194872238b403f5506bfb00393155c1744f39ab099c3afd1af
v381_synth_e582df31_03,e582df31,val,arithmetic,:/?@,:#,4fd7b01b6c9322e7c77ecd5e33d74fc48ce66b154ed6f5e29b061b4acf7fbebc
v381_synth_e582df31_04,e582df31,val,arithmetic,/!@,]^,e8c94f4d4e8f61672a67c9a708542b06eef467f25a601c7d9a11073f0a24c024
v381_synth_e582df31_05,e582df31,train,arithmetic,][},},b1b979675ba3c90d66b76da0ddbc47800d0b586ff6475f850c7f93ca2bb8758f
v381_synth_e582df31_06,e582df31,train,arithmetic,^:!#,^/,1a07118a56d879db0c3f38c2437ccb5122b644a6851de11e4ecb0324a9b30f7c
v381_synth_e582df31_07,e582df31,train,arithmetic,^[/,]:,70ff56612f79699a46f50a953398c2c8d5803b845b1e50f41f33dfee6672d32a
v381_synth_e582df31_08,e582df31,train,arithmetic,:?:,',4227171a68ad7f0745185a8806418a040c365a367f1b69a27222cafd6fbd7972
v381_synth_e582df31_09,e582df31,train,arithmetic,^?^^,-^',44b0719b438902ad53b028269c43777e6c26e2b269a53efd4001bc3cc5c4481f
v381_synth_e582df31_10,e582df31,train,arithmetic,^!/:,/},75d6c385dca345af8719f5ada83061b495f1e0035cb46b6b3a54ea8deae6c8f0
v381_synth_e582df31_11,e582df31,train,arithmetic,':?},-],d784043283d9698be347578f86b238afce16ac1007e1cd98c7f82ee9ee8dfa73
v381_synth_eb1a62f7_00,eb1a62f7,val,little_endian,?-(,@,64cda3072aba1e667fd4473b1860d5f5c0de0f1f9e507c6d4af00c41e0184b5a
v381_synth_eb1a62f7_01,eb1a62f7,val,little_endian,>-(,(,7c2f9c8e5ecfa39eed1dc4211f3da8c73e3af9bd02c315efb56aa79df19fc0d8
v381_synth_eb1a62f7_02,eb1a62f7,val,little_endian,^}-%},-}>,28f4124834168353cbaec19f8722248b6184b343b39ed7f84ec72f4deb8736b4
v381_synth_eb1a62f7_03,eb1a62f7,train,little_endian,?*@>,{>>,e1471ef14f9dd7b4a7a727364ff9fc07d893e15abbc910f4d618ca13d16a02b9
v381_synth_eb1a62f7_04,eb1a62f7,train,little_endian,?*@,{>,b3356d6faafaaad3232923659d9ade2c41d3d5cfeeb29f12ac78c1479bbc4603
v381_synth_eb1a62f7_05,eb1a62f7,val,little_endian,(%+!{,{{(,ef3ab3326e606a1e3d6256a9ffdf0ba663b35d9e6f6b1b436bcc1560af08501b
v381_synth_eb1a62f7_06,eb1a62f7,val,little_endian,^+^{,{>>,29f376ca9bb732e373a95ccf869d59419f59aa45f0dd0eb763dce0e1854ec4c5
v381_synth_eb1a62f7_07,eb1a62f7,val,little_endian,{+>,{,e004a41b3347bb47c5f174fdc9650161b6333e6c8a6e92cbbab68b273400c4f8
v381_synth_eb1a62f7_08,eb1a62f7,train,little_endian,^*{,^,4f61070f6aca67bdb4924f85240b2f6ab3601491719b2dbe9406d7e0d938384a
v381_synth_eb1a62f7_09,eb1a62f7,train,little_endian,@+!,^,b40de144b8190f5b52d1b94990cae8d584737ee43addebb3231ae6505cbd26c7
v381_synth_eb1a62f7_10,eb1a62f7,train,little_endian,!+{,@,06cc13ced8856bf4c597b70713e8f70c3278cbb76bf86e7c0c5721c4cf1a5c41
v381_synth_eb1a62f7_11,eb1a62f7,train,little_endian,!*{,!,a2628303b96486762d16d32a55ad2284ce309d0e13c1a34a98dfa5470b745da7
v381_synth_ec8b4875_00,ec8b4875,train,little_endian,:*<,!],3b3d59b41aa1666018e40c808085a638ad296391ae995401b40058c6ad8c8971
v381_synth_ec8b4875_01,ec8b4875,train,little_endian,"""*@",@,bd25a4848f4d33d35fecfc1948f5f1c17ebc72f9c24cd758acc2b346a5edd303
v381_synth_ec8b4875_02,ec8b4875,val,little_endian,"]:*""",]:,3d6901d4b768f7c340d9a2eb6455c7e411d95a414476a01bf743758ba47e947e
v381_synth_ec8b4875_03,ec8b4875,train,little_endian,"""-<",-?,75326ca0dc0d39e104f7cac1f73aeb87b685616fea8b79a1dfc5d7d3b8f0c954
v381_synth_ec8b4875_04,ec8b4875,train,little_endian,<!-%,?@,9972b4e20db456bb87b7f6496a978b549b36705db574db8ecb9b633723d2fe52
v381_synth_ec8b4875_05,ec8b4875,val,little_endian,"""@-<",?,ba6ae7d4ceeb435c95a455b3f40a6202a995d8c9388ffd181392b43b2fe5ad5f
v381_synth_ec8b4875_06,ec8b4875,train,little_endian,?*?,@?,c3a6488743b57687feeac4cb2fa1e09106c754d2c3d9ab939d2d86af45bfb38b
v381_synth_ec8b4875_07,ec8b4875,train,little_endian,]-!,?,c627666e294c2c45b997f66e6fdde13b1354351d1b22c711dbb79037cf677851
v381_synth_ec8b4875_08,ec8b4875,train,little_endian,%*:,@?,e4f687ad35e6fc6aa4cd0e5e9009ac179235ea81f2e33182064ab74f88594a88
v381_synth_ec8b4875_09,ec8b4875,train,little_endian,"""-]""",-]|,07eb141ef99a085125cea226f2eb82d527c86ff40379c512a015b6b21ae55b34
v381_synth_ec8b4875_10,ec8b4875,train,little_endian,:*%,@?,5a0707b1613c017e1217999fe43a79813769efa6e9ecebcd54845118b8f3e4f7
v381_synth_ec8b4875_11,ec8b4875,train,little_endian,<-],"-""",83ab9ceb0d186a428ccdcd7f31b9493ddd904643b845bf0a58afd7b62e14595d
v381_synth_edf364da_00,edf364da,train,arithmetic,]]*{,]],13ecf7a65ee50b9bf78aa667a4552be09e89b94f9d35b26c6cc4a9b3543ec430
v381_synth_edf364da_01,edf364da,train,arithmetic,(*!,{[,ff75690a1016a473dbcb1b9cc459c840c9da5659e68346d5f589534fe1005f19
v381_synth_edf364da_02,edf364da,val,arithmetic,$+$,{{,b36b046029079951c619b01b2ee241886b46f2e5bc2757e9afcc59e5aef77485
v381_synth_edf364da_03,edf364da,val,arithmetic,{+!,%,a2659e6ca83bed8ecf372dadd47264af895adca43eb4c20a1291cb7318a62337
v381_synth_edf364da_04,edf364da,train,arithmetic,%*[,:!,0b583367996bcc4b352f10024419d22d1eb4567e70a5d0767d51b3029562d67c
v381_synth_edf364da_05,edf364da,val,arithmetic,!*$?,{{!,2f061cf8095d8604a871db8cd33f7d7158343efcc0d416329f5fde6d7b3af84d
v381_synth_edf364da_06,edf364da,val,arithmetic,!]*?,{?!,b1a70019f4479fd59578d2f7700ae6287b0f32b138c695d1b59bbea3be910998
v381_synth_edf364da_07,edf364da,train,arithmetic,[+!,{{,e9b42559e672a08b2351d9040ec877781d6abf55159ccf5703cc3979baf33e60
v381_synth_edf364da_08,edf364da,train,arithmetic,|*|,|,25bfd193dfbeae43131a19aa1554a2247715bdb1d1fa471faed6e4356d70e886
v381_synth_edf364da_09,edf364da,train,arithmetic,[[*{,[[,7b27d3b1a1e2761f325ca9d2800225a0c1c71bb1828eb07beb6ceef6619a4be4
v381_synth_edf364da_10,edf364da,train,arithmetic,%*{,%,ecd70c45bf779be6808f671af6a2c820cf5d6bef4c01f0a5d39c9099d8a1dc36
v381_synth_edf364da_11,edf364da,train,arithmetic,??*?,:(?,4ed343d18f1339dff6bbfc155d95744c4aa2157467094bbc2b4777874e892354
v381_synth_f7d26b8d_00,f7d26b8d,train,little_endian,%*%,\/,f408dbfa30e954cdc119bd316b9d11ba56519b799ee6f4dc0f62a28a1a7b100a
v381_synth_f7d26b8d_01,f7d26b8d,train,little_endian,[*/,}},1ad02e2c37ac96e340fa118b4a26d74ee9a2959c43ee60a532bc4e4837e39311
v381_synth_f7d26b8d_02,f7d26b8d,train,little_endian,%[*`,//@,d9abe4e40ccc0671e9e064619cc5105b3f76b66a807c3f7cce147a810995a953
v381_synth_f7d26b8d_03,f7d26b8d,train,little_endian,@/+`,]\,a26a2bd392f2f3946dd6e0a24beef6b0712c12081cf3501204ff82b1bdafd1bb
v381_synth_f7d26b8d_04,f7d26b8d,train,little_endian,`+`,@%,f209846fb5586254cb081db734f5d13d371b38a23c45c81eb2e3db9c39cc6d77
v381_synth_f7d26b8d_05,f7d26b8d,train,little_endian,`]*\,]}/,3b3e98ac2297ab108ab757981ff95d88818ee28f3cfc029a45ac74bc15b29178
v381_synth_f7d26b8d_06,f7d26b8d,train,little_endian,[*},\/,694761d70a9bfb93c9f0ca212ae4ebabeee6fa7f34855ee9b78ee1ff12e527fb
v381_synth_f7d26b8d_07,f7d26b8d,train,little_endian,%-[,-\,98d747a1fb37777ed5df5d2deb8bded83432255a434b4b273379b1da1229aab0
v381_synth_f7d26b8d_08,f7d26b8d,train,little_endian,]$*%],@%$\,cf9a14028ac427944bca93a3fc1160109faae36f8dbc562f01127494a79faf22
v381_synth_f7d26b8d_09,f7d26b8d,train,little_endian,@*[[,[`,08a80b134bd233c209abe91b9a4cc3be4fcfdedf5e38ed74f2f68eec532c2c15
v381_synth_f7d26b8d_10,f7d26b8d,train,little_endian,\}*},@\/,c83f8e142d307401459250a4a705e17f71d91c3a4f824d416533f1e89cd8adb2
v381_synth_f7d26b8d_11,f7d26b8d,train,little_endian,\*`,]\,680507ccb0b5f2e7dccc7e88449c44b845a1b24cf2e5e41093e84f27b9349c86
v381_synth_f9a33aa1_00,f9a33aa1,val,arithmetic,@'`,-},5d36e1a65f00d775963c6593ceeab562c6714caee10d69f3302090b63c712c37
v381_synth_f9a33aa1_01,f9a33aa1,train,arithmetic,}\%,},edc33e993489f54987e28db1d0bea8a317121b67e774ebee944df0a1ab1f7b9d
v381_synth_f9a33aa1_02,f9a33aa1,val,arithmetic,$'/,-},7b1d84f233102a7536f9f75187be5d25a39bd904207af95fc54bb8dc306a5744
v381_synth_f9a33aa1_03,f9a33aa1,train,arithmetic,}(\},/$#,1a056e4c164f9b4611ea3bc3dbe614e4aa2f6830d58e84cc0f75ab44c1a53b9f
v381_synth_f9a33aa1_04,f9a33aa1,train,arithmetic,/'%,-%,a3fd1bcd542216bbf0fc2adc25c7ecb6f304bde089943c8e217b70399de0120a
v381_synth_f9a33aa1_05,f9a33aa1,val,arithmetic,(\(,%&,b8d239edaca5d885845472eda471ff6c2e1d9a120b6042662b30fb77c3c59702
v381_synth_f9a33aa1_06,f9a33aa1,train,arithmetic,#'#,#,1cec4458e019ff20625ce31bc2bd804b9c19dd036af2bb99b5a2f467cc193400
v381_synth_f9a33aa1_07,f9a33aa1,val,arithmetic,#\#,#,ba344134cb4f6f091fbee2397c655b481e0d3d884e01bca43390cb4b0d7a2301
v381_synth_f9a33aa1_08,f9a33aa1,train,arithmetic,$\`,}&,68b0340cf6ec3cbc85d7254130fd68ba22fada555acb6712c1c2fa5aeea1dc47
v381_synth_f9a33aa1_09,f9a33aa1,train,arithmetic,}'},#,88ee6aa50a42cfbc17bb6489469227c0f79f6263719600b2d5db00f1500341c6
v381_synth_f9a33aa1_10,f9a33aa1,train,arithmetic,%'@,-/,cdd21c58f8fa19358c4e18f7cfb03afb55bdd029d3ef36c31951afaf0be93cdb
v381_synth_f9a33aa1_11,f9a33aa1,train,arithmetic,#'},-},1f6d1d3a99260354070959e6da8bd6edd61b821c328730dccff3c020cf6beaa3
v381_synth_fdbdf50c_00,fdbdf50c,val,little_endian,|}\,?,a66dc766953085f5195676100d6acfc32f2630cffb11289a78bc1ab91e3eae21
v381_synth_fdbdf50c_01,fdbdf50c,train,little_endian,"""(<","^""",02aaa8f09c70ebd711bd375bf1171d6917a2d15c2c1b8eab75470607daf8a02e
v381_synth_fdbdf50c_02,fdbdf50c,train,little_endian,<-'],-<?,ee2c179dc38ff957b47fa638758c86cd1e01c3075191344eb45ef04d99a06498
v381_synth_fdbdf50c_03,fdbdf50c,val,little_endian,"?(""",^<,903adcb5f4b9bfe10b057b9c6d1e5ef815b061b4b5a298d649fa5993fc9494de
v381_synth_fdbdf50c_04,fdbdf50c,train,little_endian,%(|,%,7c74a63804a8d5c26d8eb8024da91a37809f070a8c6bf2ef0c6818f62d939486
v381_synth_fdbdf50c_05,fdbdf50c,train,little_endian,%-',-',c96be773a25964d13bf6cca04840e7b370e9828cb8853812c3404967b9d8501d
v381_synth_fdbdf50c_06,fdbdf50c,val,little_endian,)}?,^',5877dbd9de7e5f47442b65b5f2feceaffaf6c7e1b03178e14de6d732a3b29820
v381_synth_fdbdf50c_07,fdbdf50c,val,little_endian,<(?,]?,84f02dc3ce1ddc0a797b5f221f03d8fd308258f976eeb92289929d4d3eb17ae6
v381_synth_fdbdf50c_08,fdbdf50c,train,little_endian,]}?,"^""",101c49a3976be1f6d21a375cf1cea4eff63b5ace0aed5ea4419939164bfd7d54
v381_synth_fdbdf50c_09,fdbdf50c,train,little_endian,"""(\",<,7015ae2abcdf094ad7cc5a17803df18c62e204e07700c314720cf8423db87f6a
v381_synth_fdbdf50c_10,fdbdf50c,train,little_endian,"<-%""",],a2c794ce82c3a25a8913abf8e4756975a25a6fbe23493577ac390128da6c5eb4
v381_synth_fdbdf50c_11,fdbdf50c,train,little_endian,](|,"""%",6633e9334ba874da4425ddc2ba102a11abd08c9705a011f6ea588614a2a6fd07
v381_synth_ff121f08_00,ff121f08,train,arithmetic,/+>,-%,ebb9f2c9db664ba848f6800da579d451130dd7e37cf8c2328a7c03d22d5cdd94
v381_synth_ff121f08_01,ff121f08,val,arithmetic,@\%,##,c57a10748ae046df37d4cd04bc8ecbe9cb24f79aab3acaf8e94acf06f8443c12
v381_synth_ff121f08_02,ff121f08,train,arithmetic,#(`,`,7468d65f8c660b1ec3cc76273515c8d844bf15a3ad340f3bbc7143a7ee45895e
v381_synth_ff121f08_03,ff121f08,train,arithmetic,#\!,/,bc9d9696500544983a7df8d0262cbf7ca923a32e5aa092f4110a96d2a521ce61
v381_synth_ff121f08_04,ff121f08,train,arithmetic,%\%,>,9e217c2f7147423acf881a42842141ca82b3d614589c3c6196498d235c180560
v381_synth_ff121f08_05,ff121f08,train,arithmetic,[\%,/,7b7c7f4b49acced58240d697a7e5d565bcbbcd9eb1df69426770b3ea09175e3a
v381_synth_ff121f08_06,ff121f08,train,arithmetic,/([/,</,e3d743161b2da8e8ef7592be177d4785273b22ce87268053ea7b3f0334dde090
v381_synth_ff121f08_07,ff121f08,train,arithmetic,<+[,<,28b6fb7045ad8d67be488ba333402e31025ec3cb4e0fad8733f30a7633cf9e81
v381_synth_ff121f08_08,ff121f08,train,arithmetic,^(^,%>,1a7dd279c817e7bdfb90532a5d35613d962b7fb6918f1305f9fc402034565e3f
v381_synth_ff121f08_09,ff121f08,train,arithmetic,@(<,#<,6d60c8223775949a90e33737ef6a0eb497d0e9e69507f77f88c8885c5807e8e9
v381_synth_ff121f08_10,ff121f08,train,arithmetic,^+[#,@,67fbc1cc4879e4ed1a71cd35ad7f4d4ff87b75fb0f8ef9b4f4a5221905ab8cf3
v381_synth_ff121f08_11,ff121f08,train,arithmetic,!\/,>,c0b467d44d99bb73fac416b781511b4183e59d6484e386d2b4550a623891d868
